"requirement_id","object_id","component_id","link_id","object_relation_id","precision_path_id","capability_id","topology_id","field_id","requirement_status","applicability_reason","search_status","last_searched_date","requirement_fingerprint","review_status","notes"
"REQ-M2NA-GAP-0171","","","","","","CAP-M2NA-RUBIN-MOE","","FIELD-CAP-IMPLEMENTATION-LEVEL","pending_verification","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","in_progress","2026-08-12","M2NA|capability|CAP-M2NA-RUBIN-MOE|FIELD-CAP-IMPLEMENTATION-LEVEL","needs_resolution","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0172","","","","","","CAP-M2NA-RUBIN-TOPK","","FIELD-CAP-IMPLEMENTATION-LEVEL","pending_verification","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","in_progress","2026-08-12","M2NA|capability|CAP-M2NA-RUBIN-TOPK|FIELD-CAP-IMPLEMENTATION-LEVEL","needs_resolution","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0173","","","","","","CAP-M2NA-CDNA2-MOE","","FIELD-CAP-IMPLEMENTATION-LEVEL","not_found","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","completed","2026-08-12","M2NA|capability|CAP-M2NA-CDNA2-MOE|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0174","","","","","","CAP-M2NA-CDNA2-TOPK","","FIELD-CAP-IMPLEMENTATION-LEVEL","not_found","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","completed","2026-08-12","M2NA|capability|CAP-M2NA-CDNA2-TOPK|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0175","","","","","","CAP-M2NA-CDNA3-MOE","","FIELD-CAP-IMPLEMENTATION-LEVEL","not_found","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","completed","2026-08-12","M2NA|capability|CAP-M2NA-CDNA3-MOE|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0176","","","","","","CAP-M2NA-CDNA3-TOPK","","FIELD-CAP-IMPLEMENTATION-LEVEL","not_found","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","completed","2026-08-12","M2NA|capability|CAP-M2NA-CDNA3-TOPK|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0177","","","","","","CAP-M2NA-CDNA4-MOE","","FIELD-CAP-IMPLEMENTATION-LEVEL","not_found","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","completed","2026-08-12","M2NA|capability|CAP-M2NA-CDNA4-MOE|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0178","","","","","","CAP-M2NA-CDNA4-TOPK","","FIELD-CAP-IMPLEMENTATION-LEVEL","not_found","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","completed","2026-08-12","M2NA|capability|CAP-M2NA-CDNA4-TOPK|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0179","","","","","","CAP-M2NA-CDNA5-MOE","","FIELD-CAP-IMPLEMENTATION-LEVEL","not_found","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","completed","2026-08-12","M2NA|capability|CAP-M2NA-CDNA5-MOE|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0180","","","","","","CAP-M2NA-CDNA5-TOPK","","FIELD-CAP-IMPLEMENTATION-LEVEL","not_found","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","completed","2026-08-12","M2NA|capability|CAP-M2NA-CDNA5-TOPK|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0181","","","","","","CAP-M2NA-CDNA6-MOE","","FIELD-CAP-IMPLEMENTATION-LEVEL","pending_verification","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","in_progress","2026-08-12","M2NA|capability|CAP-M2NA-CDNA6-MOE|FIELD-CAP-IMPLEMENTATION-LEVEL","needs_resolution","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0182","","","","","","CAP-M2NA-CDNA6-TOPK","","FIELD-CAP-IMPLEMENTATION-LEVEL","pending_verification","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","in_progress","2026-08-12","M2NA|capability|CAP-M2NA-CDNA6-TOPK|FIELD-CAP-IMPLEMENTATION-LEVEL","needs_resolution","No dedicated implementation is claimed unless a first-party source states it explicitly."
